2013-18,49,14259
2013-18,82,3838
2013-19,36,216015
2013-2,24,27982
2013-2,75,29035
2013-20,47,3619
2013-20,98,410
2013-21,34,20333
2013-22,1,21274
2013-22,21,92684
2013-22,39,3353
2013-22,72,28336
2013-23,26,109564
2013-24,13,4592
2013-24,64,49831
2013-25,18,26018
2013-25,4,57191
2013-25,51,78631
2013-25,69,9744
2013-26,56,45336
2013-27,43,3583
2013-28,30,8954
2013-28,7,9295
2013-28,81,3634
2013-28,99,31839
2013-29,35,5707
2013-3,11,35436
2013-3,29,247290
2013-3,62,14119
2013-30,46,203
2013-30,97,27713
2013-4,16,31923
2013-4,67,7062
2013-4,8,260497
2013-5,54,51722
2013-6,41,277077
2013-6,59,93338
2013-6,92,28629
2013-7,46,10100
2013-7,97,839141
2013-8,33,334261
2013-9,0,223699
2013-9,20,13921
2013-9,38,22366
2013-9,71,51739
2012-1,30,11096
2012-1,7,11803
2012-1,81,5173
2012-1,99,57399
2012-10,0,342797
2012-10,53,95050
2012-11,40,18377
2012-11,58,246395
2012-11,91,19124
2012-12,45,57895
2012-12,96,153938
2012-13,3,48481
2012-13,32,25475
2012-14,37,161375
2012-14,70,10198
2012-15,24,18616
2012-15,75,22544
2012-16,11,29198
2012-16,29,189899
2012-16,6,35148
2012-16,62,14122
2012-17,16,31237
2012-17,67,5579
2012-18,54,45847
2012-19,41,212853
2012-19,59,76361
2012-19,9,643988
2012-19,92,21458
2012-20,19,47469
2012-20,5,258435
2012-21,57,277551
2012-22,44,21374
2012-22,95,41859
2012-23,31,45245
2012-23,49,28513
2012-23,8,206797
2012-23,82,9203
2012-24,36,539569
2012-25,23,83557
2012-25,74,15808
2012-26,10,74731
2012-26,28,58951
2012-26,79,23302
2012-27,15,12365
2012-28,0,142192
2012-28,53,75410
2012-29,40,16607
2012-29,58,289770
2012-29,91,24114
2012-30,18,82178
2012-30,51,253467
2012-30,69,20714
2012-31,56,275067
2012-32,43,14065
2012-32,94,1
2012-33,30,72026
2012-33,81,22910
2012-33,99,310420
2012-34,35,68720
2012-35,2,47056
2012-35,22,32789
2012-35,73,70558
2012-36,27,248684
2012-36,60,35727
2012-36,78,2741
2012-37,14,54410
2012-37,65,6529
2012-38,19,51712
2012-38,5,280820
2012-39,57,327799
2012-40,17,50529
2012-40,50,12386
2012-41,55,130112
2012-42,4,233170
2012-42,42,8716
2012-43,47,8959
2012-43,98,625
2012-44,34,41671
2012-45,21,201056
2012-45,39,12917
2012-45,7,76716
2012-45,72,61265
2012-46,26,355166
2012-47,13,25218
2012-47,64,125255
2012-48,18,104009
2012-48,51,279554
2012-48,69,23152
2012-49,56,303610
2012-50,16,33531
2012-50,67,6637
2012-51,54,41268
2012-52,41,261443
2012-52,59,69493
2012-52,9,541860
2012-52,92,23809
2012-9,2,22769
2012-9,31,22037
2012-9,49,15862
2012-9,82,4036
2013-1,20,14480
2013-1,38,18817
2013-1,6,42530
2013-1,71,47781
2013-10,31,52802
2013-10,49,36131
2013-10,8,236046
2013-10,82,9231
2013-11,36,502190
2013-12,23,87219
2013-12,74,17911
2013-13,10,68601
2013-13,28,44281
2013-13,79,15855
2013-14,15,11554
2013-15,0,128746
2013-15,53,62000
2013-16,40,12310
2013-16,58,195412
2013-16,91,16204
2013-17,45,26513
2013-17,96,48820
2013-18,3,14280
2013-18,32,11137
2013-19,37,52843
2013-19,70,6417
2013-2,25,104086
2013-20,30,28761
2013-20,81,11261
2013-20,99,116376
2013-21,35,23011
2013-22,2,15259
2013-22,22,12490
2013-22,73,34046
2013-23,27,96198
2013-23,60,11033
2013-23,78,1364
2013-24,14,19737
2013-24,65,2719
2013-25,19,14462
2013-25,5,84582
2013-26,57,45918
2013-27,44,3251
2013-27,95,2205
2013-28,31,6000
2013-28,49,3898
2013-28,8,26176
2013-28,82,1034
2013-29,36,59024
2013-3,12,67668
2013-3,63,557031
2013-30,47,324
2013-30,98,33
2013-4,17,46426
2013-4,50,19079
2013-4,9,724860
2013-5,55,136323
2013-6,42,10611
2013-7,47,9035
2013-7,98,939
2013-8,34,46552
2013-9,1,54993
2013-9,21,238667
2013-9,39,11017
2013-9,72,65602
2012-1,31,11756
2012-1,49,6066
2012-1,8,50637
2012-1,82,1980
2012-10,1,50204
2012-10,54,47791
2012-11,41,190924
2012-11,59,66151
2012-11,92,19310
2012-12,46,7767
2012-12,97,2435111
2012-13,33,281414
2012-13,4,242018
2012-14,20,13562
2012-14,38,32368
2012-14,71,38554
2012-15,25,86154
2012-16,12,55398
2012-16,63,485185
2012-16,7,52340
2012-17,17,38814
2012-17,50,9615
2012-18,55,160612
2012-19,42,6900
2012-20,53,80275
2012-20,6,36957
2012-21,40,19656
2012-21,58,338321
2012-21,91,24412
2012-22,45,57640
2012-22,96,121789
2012-23,32,26870
2012-23,9,648492
2012-24,37,118353
2012-24,70,14974
2012-25,24,18093
2012-25,75,28079
2012-26,11,29874
2012-26,29,180017
2012-26,62,17949
2012-27,16,27457
2012-27,67,5819
2012-28,1,52659
2012-28,54,44103
2012-29,41,211348
2012-29,59,62916
2012-29,92,21597
2012-30,19,45160
2012-31,57,327364
2012-32,0,155515
2012-32,44,24881
2012-32,95,31574
2012-33,31,46718
2012-33,49,31508
2012-33,82,8971
2012-34,36,553405
2012-35,23,88784
2012-35,3,40443
2012-35,74,15520
2012-36,10,87011
2012-36,28,47254
2012-36,79,24307
2012-37,15,17330
2012-38,53,101054
2012-38,6,46255
2012-39,40,19718
2012-39,58,298100
2012-39,91,17947
2012-40,18,92637
2012-40,51,274222
2012-40,69,19999
2012-41,56,278185
2012-42,43,14676
2012-42,5,277927
2012-42,94,59
2012-43,30,58617
2012-43,81,24879
2012-43,99,312232
2012-44,35,65822
2012-45,22,33540
2012-45,73,90258
2012-45,8,270411
2012-46,27,260858
2012-46,60,82322
2012-46,78,4732
2012-47,14,144024
2012-47,65,41105
2012-48,19,52165
2012-49,57,303234
2012-50,17,37733
2012-50,50,13091
2012-51,55,119292
2012-52,42,16109
2012-9,3,18094
2012-9,32,12669
2013-1,21,191164
2013-1,39,10586
2013-1,7,65249
2013-1,72,60452
2013-10,32,30109
2013-10,9,702534
2013-11,37,189746
2013-11,70,12297
2013-12,24,17882
2013-12,75,26740
2013-13,11,23489
2013-13,29,137395
2013-13,62,12038
2013-14,16,20904
2013-14,67,4976
2013-15,1,35183
2013-15,54,35212
2013-16,41,136126
2013-16,59,40330
2013-16,92,22121
2013-17,46,4059
2013-17,97,389808
2013-18,33,144591
2013-18,4,81171
2013-19,20,4894
2013-19,38,9431
2013-19,71,21858
2013-2,26,332937
2013-20,31,16580
2013-20,49,12332
2013-20,82,3458
2013-21,36,210145
2013-22,23,28940
2013-22,3,13042
2013-22,74,8174
2013-23,10,26312
2013-23,28,17251
2013-23,79,7725
2013-24,15,6129
2013-25,53,25297
2013-25,6,13578
2013-26,40,2574
2013-26,58,59086
2013-26,91,2262
2013-27,45,8412
2013-27,96,11740
2013-28,32,3255
2013-28,9,74570
2013-29,37,11406
2013-29,70,1589
2013-3,13,12716
2013-3,64,84920
2013-30,30,2413
2013-30,81,1306
2013-30,99,9281
2013-4,18,86305
2013-4,51,297071
2013-4,69,21447
2013-5,56,370923
2013-6,43,15049
2013-7,30,64523
2013-7,81,25617
2013-7,99,326903
2013-8,35,69872
2013-9,2,49990
2013-9,22,33504
2013-9,73,95279
2012-1,32,5728
2012-1,9,108058
2012-10,2,44147
2012-10,55,120730
2012-11,42,6383
2012-12,47,10343
2012-12,98,619
2012-13,34,40468
2012-13,5,241204
2012-14,21,205994
2012-14,39,10421
2012-14,72,47943
2012-15,26,279271
2012-16,13,8782
2012-16,64,84245
2012-16,8,206536
2012-17,18,70491
2012-17,51,250129
2012-17,69,16838
2012-18,56,273841
2012-19,43,19526
2012-19,94,1
2012-20,54,42238
2012-20,7,54876
2012-21,41,199887
2012-21,59,68633
2012-21,92,19810
2012-22,46,7939
2012-22,97,365313
2012-23,33,312161
2012-24,20,11703
2012-24,38,24779
2012-24,71,42988
2012-25,25,84689
2012-26,12,56102
2012-26,63,503082
2012-27,17,42841
2012-27,50,7786
2012-28,2,43469
2012-28,55,186923
2012-29,42,5893
2012-30,53,81259
2012-31,40,18351
2012-31,58,322963
2012-31,91,23089
2012-32,1,49750
2012-32,45,57813
2012-32,96,134739
2012-33,32,27557
2012-34,37,148322
2012-34,70,14397
2012-35,24,19666
2012-35,4,177840
2012-35,75,20944
2012-36,11,31439
2012-36,29,240035
2012-36,62,17001
2012-37,16,30592
2012-37,67,6166
2012-38,54,49696
2012-38,7,64737
2012-39,41,265894
2012-39,59,74797
2012-39,92,23194
2012-40,19,48901
2012-41,57,328338
2012-42,44,29379
2012-42,6,43821
2012-42,95,34998
2012-43,31,50536
2012-43,49,33687
2012-43,82,9897
2012-44,36,466634
2012-45,23,111827
2012-45,74,17436
2012-45,9,703229
2012-46,10,93562
2012-46,28,74986
2012-46,79,24527
2012-47,15,20852
2012-48,53,103753
2012-49,40,24688
2012-49,58,313998
2012-49,91,18726
2012-50,18,101799
2012-50,51,251706
2012-50,69,17896
2012-51,56,470577
2012-52,43,20893
2012-9,33,154464
2012-9,4,86048
2013-1,22,34029
2013-1,73,100386
2013-1,8,223700
2013-10,33,338621
2013-11,20,13821
2013-11,38,26847
2013-11,71,48771
2013-12,25,94813
2013-13,12,39710
2013-13,63,436731
2013-14,17,30807
2013-14,50,7449
2013-15,2,27704
2013-15,55,95834
2013-16,42,4589
2013-17,47,4403
2013-17,98,416
2013-18,34,21561
2013-18,5,118227
2013-19,21,85632
2013-19,39,3889
2013-19,72,18614
2013-2,27,278173
2013-2,60,46403
2013-2,78,4257
2013-20,32,9239
2013-21,37,39345
2013-21,70,7899
2013-22,24,7518
2013-22,4,69775
2013-22,75,16379
2013-23,11,11170
2013-23,29,76195
2013-23,62,6276
2013-24,16,15392
2013-24,67,3241
2013-25,54,16248
2013-25,7,20557
2013-26,41,27859
2013-26,59,10049
2013-26,92,3539
2013-27,46,847
2013-27,97,110240
2013-28,33,37842
2013-29,20,957
2013-29,38,2535
2013-29,71,4514
2013-3,14,66256
2013-3,65,5096
2013-30,31,1715
2013-30,49,1020
2013-30,82,413
2013-4,19,54841
2013-5,57,352494
2013-6,0,209322
2013-6,44,34740
2013-6,95,61865
2013-7,31,51555
2013-7,49,36774
2013-7,82,10158
2013-8,36,505114
2013-9,23,103571
2013-9,3,42672
2013-9,74,17414
2012-1,33,72879
2012-10,3,36013
2012-10,56,248618
2012-11,43,14280
2012-11,94,1
2012-12,30,66541
2012-12,81,20169
2012-12,99,335138
2012-13,35,62679
2012-13,6,34886
2012-14,22,28351
2012-14,73,64104
2012-15,27,238809
2012-15,60,29869
2012-15,78,3066
2012-16,14,51394
2012-16,65,4539
2012-16,9,616242
2012-17,19,44556
2012-18,57,325221
2012-19,44,25558
2012-19,95,101271
2012-20,55,166013
2012-20,8,220892
2012-21,42,5699
2012-22,47,12882
2012-22,98,679
2012-23,34,41304
2012-24,21,275642
2012-24,39,9636
2012-24,72,50714
2012-25,0,146118
2012-25,26,291701
2012-26,13,9352
2012-26,64,110329
2012-27,18,90317
2012-27,51,233518
2012-27,69,19805
2012-28,3,36437
2012-28,56,272667
2012-29,43,15030
2012-29,94,1
2012-30,54,39250
2012-31,41,195754
2012-31,59,68354
2012-31,92,22674
2012-32,2,47766
2012-32,46,6841
2012-32,97,546054
2012-33,33,320209
2012-34,20,12422
2012-34,38,23358
2012-34,71,51004
2012-35,25,90873
2012-35,5,260194
2012-36,12,58408
2012-36,63,529594
2012-37,17,45361
2012-37,50,11090
2012-38,55,140907
2012-38,8,218872
2012-39,42,8449
2012-40,53,115200
2012-41,40,22598
2012-41,58,315626
2012-41,91,18371
2012-42,45,60678
2012-42,7,60865
2012-42,96,135121
2012-43,32,29679
2012-44,37,317427
2012-44,70,9740
2012-45,24,24770
2012-45,75,28803
2012-46,11,30780
2012-46,29,213343
2012-46,62,13362
2012-47,16,29419
2012-47,67,5837
2012-48,54,51742
2012-49,41,279918
2012-49,59,117585
2012-49,92,27370
2012-50,19,58380
2012-51,57,227132
2012-52,44,33102
2012-52,95,55592
2012-9,34,18662
2012-9,5,139580
2013-1,23,125142
2013-1,74,14955
2013-1,9,565780
2013-10,34,44804
2013-11,21,228446
2013-11,39,10332
2013-11,72,62249
2013-12,0,188826
2013-12,26,288318
2013-13,13,11436
2013-13,64,84631
2013-14,18,55960
2013-14,51,195969
2013-14,69,17458
2013-15,3,23889
2013-15,56,180077
2013-16,43,10103
2013-17,30,29211
2013-17,81,14073
2013-17,99,138166
2013-18,35,27362
2013-18,6,19838
2013-19,22,11799
2013-19,73,35255
2013-2,10,96605
2013-2,28,50388
2013-2,79,23643
2013-20,33,124233
2013-21,20,4159
2013-21,38,8811
2013-21,71,21744
2013-22,25,37784
2013-22,5,102624
2013-23,12,22060
2013-23,63,179377
2013-24,17,16925
2013-24,50,3923
2013-25,55,57441
2013-25,8,67201
2013-26,42,735
2013-27,47,1601
2013-27,98,72
2013-28,34,4148
2013-29,21,28851
2013-29,39,957
2013-29,72,4479
2013-3,15,17214
2013-30,32,782
2013-4,53,124445
2013-5,40,26218
2013-5,58,371413
2013-5,91,19628
2013-6,1,55474
2013-6,45,82111
2013-6,96,143933
2013-7,32,29842
2013-8,37,250137
2013-8,70,11895
2013-9,24,22404
2013-9,4,220365
2013-9,75,29774
2012-1,34,6081
2012-10,4,181254
2012-10,57,320809
2012-11,44,25224
2012-11,95,29906
2012-12,31,39210
2012-12,49,28506
2012-12,82,8844
2012-13,36,467690
2012-13,7,56387
2012-14,23,80282
2012-14,74,11755
2012-15,10,76280
2012-15,28,44412
2012-15,79,22380
2012-16,15,15473
2012-17,53,87527
2012-18,40,19125
2012-18,58,305692
2012-18,91,19642
2012-19,45,56142
2012-19,96,147631
2012-20,56,259906
2012-20,9,642061
2012-21,43,27013
2012-21,94,15
2012-22,30,75984
2012-22,81,21093
2012-22,99,391951
2012-23,35,58749
2012-24,22,31480
2012-24,73,61419
2012-25,1,47234
2012-25,27,233925
2012-25,60,26402
2012-25,78,2050
2012-26,14,46879
2012-26,65,5375
2012-27,19,43157
2012-28,4,173545
2012-28,57,331438
2012-29,44,21756
2012-29,95,29076
2012-30,55,182202
2012-31,42,6425
2012-32,3,37945
2012-32,47,11728
2012-32,98,698
2012-33,34,54956
2012-34,21,251833
2012-34,39,10093
2012-34,72,57797
2012-35,26,306888
2012-35,6,39469
2012-36,13,12156
2012-36,64,92890
2012-37,18,91079
2012-37,51,283372
2012-37,69,19028
2012-38,56,301613
2012-38,9,675912
2012-39,43,13609
2012-40,54,56397
2012-41,41,271282
2012-41,59,77730
2012-41,92,22181
2012-42,46,7011
2012-42,8,220800
2012-42,97,578718
2012-43,33,365922
2012-44,20,16823
2012-44,38,33788
2012-44,71,43765
2012-45,25,128007
2012-46,12,52262
2012-46,63,607604
2012-47,0,234636
2012-47,17,39512
2012-47,50,8380
2012-48,55,110042
2012-49,42,9987
2012-50,53,128597
2012-51,40,25813
2012-51,58,350071
2012-51,91,29734
2012-52,45,62736
2012-52,96,93347
2012-9,35,31393
2012-9,6,18234
2013-1,24,23105
2013-1,75,25268
2013-10,35,69729
2013-11,22,30812
2013-11,73,88201
2013-12,1,50650
2013-12,27,242985
2013-12,60,42005
2013-12,78,4084
2013-13,14,68647
2013-13,65,8580
2013-14,19,35651
2013-15,4,126284
2013-15,57,231964
2013-16,44,16697
2013-16,95,23516
2013-17,31,18529
2013-17,49,14548
2013-17,82,4173
2013-18,36,219180
2013-18,7,28628
2013-19,23,31869
2013-19,74,7864
2013-2,11,40595
2013-2,29,256489
2013-2,62,14674
2013-20,34,19522
2013-21,21,87054
2013-21,39,3270
2013-21,72,27242
2013-22,26,117258
2013-22,6,16093
2013-23,13,3577
2013-23,64,40751
2013-24,18,38399
2013-24,51,103167
2013-24,69,11988
2013-25,56,85383
2013-25,9,208002
2013-26,43,3419
2013-27,30,12102
2013-27,81,4692
2013-27,99,35709
2013-28,35,5910
2013-29,22,2801
2013-29,73,5385
2013-3,16,31618
2013-3,67,6516
2013-30,33,10661
2013-4,54,52971
2013-5,41,328908
2013-5,59,85468
2013-5,92,28262
2013-6,2,65784
2013-6,46,10512
2013-6,97,743238
2013-7,33,317008
2013-8,20,17080
2013-8,38,22947
2013-8,71,53986
2013-9,25,104784
2013-9,5,307434
2012-1,35,16511
2012-10,40,19890
2012-10,5,262091
2012-10,58,253810
2012-10,91,17938
2012-11,45,63062
2012-11,96,151102
2012-12,32,23231
2012-13,37,155129
2012-13,70,10300
2012-13,8,197473
2012-14,24,16637
2012-14,75,21139
2012-15,11,29035
2012-15,29,192596
2012-15,62,12642
2012-16,16,29546
2012-16,67,5673
2012-17,54,41824
2012-18,0,128429
2012-18,41,209984
2012-18,59,68149
2012-18,92,20398
2012-19,46,8675
2012-19,97,358275
2012-20,57,317290
2012-21,44,23524
2012-21,95,39694
2012-22,31,43921
2012-22,49,29003
2012-22,82,8124
2012-23,36,500187
2012-24,23,85875
2012-24,74,16370
2012-25,10,71789
2012-25,2,42814
2012-25,28,53007
2012-25,79,22316
2012-26,15,12329
2012-27,53,68592
2012-28,40,18415
2012-28,5,270222
2012-28,58,324827
2012-28,91,24065
2012-29,45,56174
2012-29,96,97496
2012-30,56,273458
2012-31,43,15059
2012-31,94,1
2012-32,30,70874
2012-32,4,168279
2012-32,81,22295
2012-32,99,310567
2012-33,35,71825
2012-34,22,33709
2012-34,73,68703
2012-35,27,242187
2012-35,60,29789
2012-35,7,59845
2012-35,78,2480
2012-36,14,58480
2012-36,65,5881
2012-37,19,51235
2012-38,57,327367
2012-39,44,29374
2012-39,95,33759
2012-40,55,141475
2012-41,42,9070
2012-42,47,8899
2012-42,9,654087
2012-42,98,650
2012-43,34,46327
2012-44,21,185182
2012-44,39,11232
2012-44,72,57857
2012-45,26,323022
2012-46,13,27439
2012-46,64,104835
2012-47,1,46160
2012-47,18,139299
2012-47,51,192472
2012-47,69,19260
2012-48,56,278712
2012-49,43,15747
2012-50,54,45309
2012-51,0,243507
2012-51,41,318650
2012-51,59,150523
2012-51,92,35138
2012-52,46,8128
2012-52,97,556045
2012-9,36,232076
2012-9,7,29149
2013-1,25,91111
2013-10,36,509230
2013-11,23,93962
2013-11,74,15537
2013-12,10,81851
2013-12,2,53759
2013-12,28,48247
2013-12,79,21562
2013-13,15,13599
2013-14,53,65850
2013-15,40,13206
2013-15,5,197098
2013-15,58,204174
2013-15,91,16350
2013-16,45,41345
2013-16,96,70078
2013-17,32,10878
2013-18,37,55722
2013-18,70,6567
2013-18,8,97921
2013-19,24,8588
2013-19,75,13062
2013-2,12,76561
2013-2,63,575015
2013-20,35,23173
2013-21,22,11491
2013-21,73,33404
2013-22,27,95301
2013-22,60,10201
2013-22,7,25452
2013-22,78,1439
2013-23,14,17460
2013-23,65,1590
2013-24,19,19919
2013-25,57,102046
2013-26,44,4548
2013-26,95,3660
2013-27,31,7026
2013-27,49,4122
2013-27,82,1151
2013-28,36,61963
2013-29,23,7849
2013-29,74,1432
2013-3,0,190318
2013-3,17,54700
2013-3,50,14629
2013-30,34,1086
2013-4,55,127102
2013-5,42,11072
2013-6,3,51460
2013-6,47,10208
2013-6,98,865
2013-7,34,43338
2013-8,21,225099
2013-8,39,11407
2013-8,72,67053
2013-9,26,312140
2013-9,6,45854
2012-1,36,103397
2012-10,41,203500
2012-10,59,65957
2012-10,6,35544
2012-10,92,19177
2012-11,46,7806
2012-11,97,2608747
2012-12,33,283406
2012-13,20,14225
2012-13,38,22865
2012-13,71,39363
2012-13,9,593402
2012-14,25,93441
2012-15,12,55133
2012-15,63,471847
2012-16,17,42035
2012-16,50,9450
2012-17,55,142902
2012-18,1,52383
2012-18,42,7984
2012-19,47,11748
2012-19,98,651
2012-20,40,18721
2012-20,58,288004
2012-20,91,18956
2012-21,45,59408
2012-21,96,152133
2012-22,0,143775
2012-22,32,25415
2012-23,37,120180
2012-23,70,14658
2012-24,24,18723
2012-24,75,26825
2012-25,11,30467
2012-25,29,187361
2012-25,3,35255
2012-25,62,16620
2012-26,16,27491
2012-26,67,5522
2012-27,54,38659
2012-28,41,259214
2012-28,59,63524
2012-28,6,41213
2012-28,92,22768
2012-29,46,6764
2012-29,97,446287
2012-30,57,302868
2012-31,44,23543
2012-31,95,31408
2012-32,31,46356
2012-32,49,27794
2012-32,5,288828
2012-32,82,9473
2012-33,36,527315
2012-34,23,99777
2012-34,74,16343
2012-35,10,78506
2012-35,28,52814
2012-35,79,24112
2012-35,8,231238
2012-36,15,16662
2012-37,53,97243
2012-38,40,19701
2012-38,58,309352
2012-38,91,17452
2012-39,45,55969
2012-39,96,125959
2012-40,56,300900
2012-41,43,14634
2012-41,94,5
2012-42,30,55320
2012-42,81,21714
2012-42,99,300887
2012-43,35,71234
2012-44,22,32932
2012-44,73,80510
2012-45,27,257828
2012-45,60,60781
2012-45,78,4638
2012-46,14,174782
2012-46,65,38221
2012-47,19,43278
2012-47,2,76997
2012-48,57,325555
2012-49,44,34630
2012-49,95,59834
2012-50,55,113759
2012-51,1,51690
2012-51,42,11085
2012-52,47,9368
2012-52,98,773
2012-9,37,99691
2012-9,70,4691
2012-9,8,102178
2013-1,26,301146
2013-10,37,217659
2013-10,70,12202
2013-11,24,19755
2013-11,75,27772
2013-12,11,31362
2013-12,29,195545
2013-12,3,51991
2013-12,62,13334
2013-13,16,28167
2013-13,67,5375
2013-14,54,34339
2013-15,41,145798
2013-15,59,45005
2013-15,6,27756
2013-15,92,21672
2013-16,46,6675
2013-16,97,555048
2013-17,33,141571
2013-18,20,5222
2013-18,38,9812
2013-18,71,24351
2013-18,9,278353
2013-19,25,40197
2013-2,13,12783
2013-2,64,82202
2013-20,36,196713
2013-21,23,28192
2013-21,74,7529
2013-22,10,26105
2013-22,28,18628
2013-22,79,7884
2013-22,8,78699
2013-23,15,5393
2013-24,53,34279
2013-25,40,5278
2013-25,58,101362
2013-25,91,3627
2013-26,45,12295
2013-26,96,26664
2013-27,0,42231
2013-27,32,3553
2013-28,37,13161
2013-28,70,1473
2013-29,24,2178
2013-29,75,2543
2013-3,1,54034
2013-3,18,93035
2013-3,51,291050
2013-3,69,19423
2013-30,35,1792
2013-4,56,316863
2013-5,43,15288
2013-5,94,-1
2013-6,30,64994
2013-6,4,255446
2013-6,81,25656
2013-6,99,342204
2013-7,35,69281
2013-8,22,33902
2013-8,73,96841
2013-9,27,272581
2013-9,60,44475
2013-9,7,72895
2013-9,78,5066
2012-1,37,43827
2012-1,70,1737
2012-10,42,6990
2012-10,7,55028
2012-11,47,9578
2012-11,98,561
2012-12,34,39511
2012-13,21,203238
2012-13,39,9553
2012-13,72,53538
2012-14,26,279099
2012-15,13,9591
2012-15,64,82248
2012-16,18,73550
2012-16,51,248518
2012-16,69,17435
2012-17,56,248396
2012-18,2,43067
2012-18,43,15609
2012-18,94,1
2012-19,30,72567
2012-19,81,21983
2012-19,99,396636
2012-20,41,191138
2012-20,59,61769
2012-20,92,20843
2012-21,46,7779
2012-21,97,391377
2012-22,1,50501
2012-22,33,309779
2012-23,20,13131
2012-23,38,24401
2012-23,71,44573
2012-24,25,85277
2012-25,12,59261
2012-25,4,166598
2012-25,63,506740
2012-26,17,40189
2012-26,50,7505
2012-27,55,213427
2012-28,42,6692
2012-28,7,58460
2012-29,47,12281
2012-29,98,741
2012-30,40,16458
2012-30,58,308597
2012-30,91,22829
2012-31,45,59647
2012-31,96,120272
2012-32,32,28356
2012-32,6,38696
2012-33,37,136727
2012-33,70,13980
2012-34,24,20097
2012-34,75,21841
2012-35,11,29285
2012-35,29,190524
2012-35,62,17198
2012-35,9,698063
2012-36,16,31185
2012-36,67,5996
2012-37,54,52570
2012-38,41,263042
2012-38,59,73720
2012-38,92,24181
2012-39,46,7660
2012-39,97,626881
2012-40,57,327827
2012-41,44,29335
2012-41,95,34064
2012-42,31,49269
2012-42,49,33654
2012-42,82,9860
2012-43,36,567977
2012-44,0,361803
2012-44,23,99191
2012-44,74,15949
2012-45,10,84942
2012-45,28,55437
2012-45,79,24433
2012-46,15,22130
2012-47,3,101182
2012-47,53,137645
2012-48,40,25004
2012-48,58,300777
2012-48,91,16885
2012-49,45,68976
2012-49,96,154395
2012-50,56,350435
2012-51,2,89043
2012-51,43,49580
2012-51,94,1
2012-52,30,54566
2012-52,81,24877
2012-52,99,277690
2012-9,20,6374
2012-9,38,9982
2012-9,71,21292
2012-9,9,311147
2013-1,27,244613
2013-1,60,44965
2013-1,78,3264
2013-10,20,15046
2013-10,38,24176
2013-10,71,51925
2013-11,25,99124
2013-12,12,58216
2013-12,4,280850
2013-12,63,522031
2013-13,17,31525
2013-13,50,7760
2013-14,55,84084
2013-15,42,5332
2013-15,7,44138
2013-16,47,5860
2013-16,98,527
2013-17,34,20960
2013-18,21,101582
2013-18,39,3723
2013-18,72,20360
2013-19,26,113097
2013-2,14,69879
2013-2,65,4999
2013-20,37,45029
2013-20,70,6724
2013-21,24,6539
2013-21,75,15600
2013-22,11,11770
2013-22,29,69539
2013-22,62,6978
2013-22,9,245605
2013-23,16,12299
2013-23,67,2877
2013-24,54,20201
2013-25,41,58214
2013-25,59,19133
2013-25,92,10434
2013-26,46,927
2013-26,97,230698
2013-27,1,5720
2013-27,33,47098
2013-28,20,1318
2013-28,38,3073
2013-28,71,4708
2013-29,25,13343
2013-3,19,54727
2013-3,2,50372
2013-30,36,18517
2013-4,57,355108
2013-5,44,32235
2013-5,95,40708
2013-6,31,52231
2013-6,49,38058
2013-6,5,307676
2013-6,82,10198
2013-7,36,483182
2013-8,23,107988
2013-8,74,18257
2013-9,10,87185
2013-9,28,46977
2013-9,79,24177
2013-9,8,234445
2012-1,20,2381
2012-1,38,4276
2012-1,71,7623
2012-10,43,13977
2012-10,8,192706
2012-10,94,2
2012-11,30,70356
2012-11,81,20178
2012-11,99,330895
2012-12,35,54645
2012-13,22,30305
2012-13,73,69418
2012-14,27,214001
2012-14,60,49287
2012-14,78,3901
2012-15,0,405561
2012-15,14,54245
2012-15,65,4180
2012-16,19,46237
2012-17,57,313363
2012-18,3,36594
2012-18,44,23398
2012-18,95,51940
2012-19,31,43711
2012-19,49,30039
2012-19,82,9808
2012-20,42,5961
2012-21,47,12700
2012-21,98,609
2012-22,2,42209
2012-22,34,40604
2012-23,21,245139
2012-23,39,9763
2012-23,72,54801
2012-24,26,293954
2012-25,13,9443
2012-25,5,251421
2012-25,64,98112
2012-26,18,79652
2012-26,51,218384
2012-26,69,19235
2012-27,56,292005
2012-28,43,15611
2012-28,8,218328
2012-28,94,2
2012-29,30,69996
2012-29,81,22802
2012-29,99,342604
2012-30,41,183467
2012-30,59,76677
2012-30,92,21340
2012-31,46,6749
2012-31,97,515430
2012-32,33,325187
2012-32,7,59084
2012-33,20,13372
2012-33,38,23551
2012-33,71,46610
2012-34,25,91490
2012-35,12,51661
2012-35,63,521029
2012-36,17,47626
2012-36,50,13573
2012-37,55,142958
2012-38,42,8358
2012-39,47,9226
2012-39,98,684
2012-40,40,20636
2012-40,58,324927
2012-40,91,18265
2012-41,45,65301
2012-41,96,152050
2012-42,32,27124
2012-43,37,302321
2012-43,70,10767
2012-44,1,50317
2012-44,24,23869
2012-44,75,24335
2012-45,11,30448
2012-45,29,233621
2012-45,62,13120
2012-46,16,31039
2012-46,67,6509
2012-47,4,199016
2012-47,54,39054
2012-48,41,255597
2012-48,59,78774
2012-48,92,26267
2012-49,46,7999
2012-49,97,567191
2012-50,57,271846
2012-51,3,186984
2012-51,44,58730
2012-51,95,113390
2012-52,31,56722
2012-52,49,31126
2012-52,82,7591
2012-9,21,104309
2012-9,39,5691
2012-9,72,25484
2013-1,10,74088
2013-1,28,41843
2013-1,79,21422
